,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score,,
3,3.329810635,0.328887828,0.00464193,0.001776941,0.0001,"(5,)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5,), 'NN__learning_rate_init': 0.001}",0.675846187,0.727396694,0.67656023,0.711272604,0.67493558,0.682080925,0.686545024,0.726940984,0.640659745,0.657099665,0.705478257,0.722636061,0.681804704,0.732500546,0.67656023,0.691887829,0.026733781,41,0.727238582,0.732543901,0.739367302,0.696910647,0.73917427,0.737551674,0.740451655,0.743164062,0.733333333,0.734526874,0.717631822,0.740765564,0.724878413,0.719787303,0.734847786,0.730811546,0.011733422,,0.038923717
63,3.324980307,0.775747285,0.003988886,0.001256654,0.0001,"(20, 20)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.001}",0.658959538,0.762799871,0.716362913,0.676603911,0.658275473,0.670718415,0.676170787,0.703701919,0.664605458,0.692572113,0.688049509,0.68811165,0.699723508,0.688049509,0.722636061,0.691156042,0.026704919,42,0.775087173,0.79434125,0.794320488,0.796090108,0.776995433,0.78384975,0.773913043,0.781097366,0.817541904,0.792734905,0.786896111,0.789963224,0.79438976,0.817541718,0.76374678,0.789233934,0.014319923,,0.098077892
103,3.656722641,0.608672333,0.003665511,3.83E-05,0.0001,"(10, 10, 10)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.001}",0.699663071,0.745868752,0.670785007,0.699603231,0.681804704,0.664739884,0.673672584,0.714768981,0.624579393,0.662018033,0.676170787,0.699703631,0.699522399,0.727939937,0.722300951,0.69087609,0.029632933,43,0.794296273,0.781316202,0.800175002,0.784169106,0.798710299,0.782809808,0.788565841,0.781097366,0.801631658,0.791339416,0.778101104,0.790033919,0.771118388,0.765430572,0.782787981,0.786105529,0.010012107,,0.095229439
55,3.440001233,0.555210185,0.003618972,3.83E-05,0.0001,"(10, 10)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10), 'NN__learning_rate_init': 0.001}",0.682080925,0.734353212,0.662352316,0.728414777,0.653040129,0.705379634,0.710866774,0.704196412,0.668843321,0.649199922,0.717047257,0.670718415,0.693641618,0.693928385,0.688049509,0.690807507,0.025492269,44,0.762274908,0.77266715,0.804527546,0.759218137,0.794358558,0.779710145,0.776980408,0.770925993,0.782608696,0.757902385,0.763979121,0.791486797,0.769499875,0.771222409,0.781355029,0.775914477,0.012965675,,0.08510697
159,2.634094779,0.417875774,0.003785117,4.72E-05,0.0001,"(20, 20, 20, 20)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.001}",0.670233966,0.722803352,0.699723508,0.668511821,0.670233966,0.721373355,0.65779585,0.705439216,0.675434608,0.678274701,0.722432103,0.664446982,0.681443237,0.711156952,0.711253492,0.690703807,0.022646635,45,0.816073891,0.824794317,0.824210462,0.81895361,0.815925405,0.790264112,0.806490967,0.820256638,0.846480088,0.813727801,0.819548807,0.814661282,0.835776379,0.801591521,0.808435197,0.817146032,0.012933633,,0.126442224
155,4.029053291,0.891896412,0.003763533,7.16E-05,0.0001,"(15, 15, 15, 15)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15, 15), 'NN__learning_rate_init': 0.001}",0.670630687,0.715796553,0.638254099,0.676300578,0.659278768,0.676495787,0.733392714,0.698617851,0.621632322,0.714138416,0.757468987,0.682272154,0.71699062,0.716763006,0.681804704,0.690655816,0.034988901,46,0.8072289,0.808534904,0.834907773,0.82768301,0.872581754,0.847965919,0.844987796,0.836316376,0.835654963,0.819007046,0.826142482,0.811654355,0.853753934,0.808853229,0.865301485,0.833371595,0.020001035,,0.142715779
143,3.328692389,0.919300865,0.004011965,9.34E-05,0.0001,"(60, 60, 60)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60), 'NN__learning_rate_init': 0.001}",0.685638363,0.739779596,0.728596348,0.664062682,0.659278768,0.650709292,0.682272154,0.722300951,0.647398844,0.704396263,0.722432103,0.668200651,0.699663071,0.682399982,0.699603231,0.69044882,0.028330877,47,0.846122161,0.913119566,0.803871176,0.902889781,0.881269362,0.898531897,0.856653534,0.865086736,0.894292939,0.90148074,0.806900058,0.873901656,0.878371466,0.910196387,0.882701817,0.874359285,0.032830544,,0.183910465
54,0.6933798,0.146862491,0.003621689,5.18E-05,0.0001,"(10, 10)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10), 'NN__learning_rate_init': 0.01}",0.699703631,0.716763006,0.676017776,0.728087657,0.664446982,0.650709292,0.728487114,0.682848517,0.668843321,0.680747964,0.693744323,0.675846187,0.68702623,0.693949073,0.699703631,0.68979498,0.021681379,48,0.771187691,0.769343021,0.811594203,0.778612118,0.77514456,0.77662309,0.788601512,0.761817269,0.80298798,0.76370113,0.778240765,0.779710145,0.767589571,0.775540261,0.785604566,0.779086525,0.01321869,,0.089291545
49,0.23833491,0.061675646,0.003728056,0.000173654,0.0001,"(5, 5)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5), 'NN__learning_rate_init': 0.1}",0.732982798,0.710576953,0.699421965,0.676888628,0.592123034,0.689181442,0.692596272,0.716933374,0.641905969,0.699663071,0.693375442,0.672050552,0.711214491,0.734104046,0.680142985,0.689544068,0.034711749,49,0.742749122,0.715937498,0.740800727,0.73272381,0.729102648,0.719669491,0.759375822,0.732130341,0.750724638,0.74450472,0.714143052,0.741638234,0.723256433,0.743713894,0.717952624,0.73389487,0.013259702,,0.044350802
25,0.218245856,0.056103724,0.003560829,0.000139156,0.0001,"(35,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35,), 'NN__learning_rate_init': 0.1}",0.66500881,0.718087571,0.704785889,0.722543353,0.682187505,0.688153771,0.698617851,0.710209472,0.649543166,0.665723437,0.676625317,0.668511821,0.67085089,0.715999384,0.705478257,0.689488433,0.022186085,50,0.750950977,0.716248612,0.745150727,0.760801758,0.766686832,0.743662363,0.761699281,0.758176997,0.755616296,0.747970175,0.740785205,0.735794654,0.743681747,0.731751101,0.758187198,0.747810928,0.012892028,,0.058322495
13,0.193053087,0.055470957,0.0035659,7.51E-05,0.0001,"(20,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20,), 'NN__learning_rate_init': 0.1}",0.661225061,0.739183107,0.710576953,0.721801093,0.686256662,0.688638133,0.687736116,0.676495787,0.623418989,0.653000193,0.700910444,0.667467137,0.682272154,0.728087657,0.711253492,0.689221532,0.029739812,51,0.738580387,0.737124462,0.738982415,0.740749312,0.777716824,0.745157643,0.779891597,0.740811427,0.722100588,0.741213963,0.75060039,0.729817718,0.740680519,0.755969049,0.724637681,0.744268932,0.015935425,,0.0550474
9,0.198161681,0.077717896,0.003504705,9.71E-05,0.0001,"(15,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15,), 'NN__learning_rate_init': 0.1}",0.667467137,0.7305153,0.67082864,0.726667642,0.668511821,0.710209472,0.647610935,0.660338072,0.630354549,0.66109145,0.705478257,0.676300578,0.716194884,0.751677746,0.710398864,0.68890969,0.033780899,52,0.730411848,0.707239657,0.746592661,0.763915507,0.76532921,0.728498578,0.732051697,0.736544696,0.759529446,0.74643914,0.738911233,0.741928841,0.737745625,0.755167641,0.755297527,0.74304022,0.015028486,,0.054130531
115,3.076701339,0.854682891,0.003793351,0.000123151,0.0001,"(25, 25, 25)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.001}",0.670520231,0.66500881,0.652478637,0.680727849,0.67656023,0.682187505,0.704196412,0.693928385,0.648625591,0.720290786,0.728487114,0.682399982,0.691484816,0.711253492,0.716857959,0.688333853,0.023464151,53,0.826203873,0.850851681,0.837828621,0.860995961,0.8262185,0.849407248,0.824705826,0.803060902,0.850737493,0.800134715,0.807060515,0.816106432,0.850711156,0.852198836,0.845066147,0.833419194,0.019374416,,0.14508534
114,0.704120429,0.233860254,0.003745079,5.48E-05,0.0001,"(25, 25, 25)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.01}",0.670387488,0.705202312,0.675846187,0.711253492,0.653179191,0.705478257,0.670718415,0.717028129,0.670060431,0.66635895,0.728596348,0.658723459,0.685978902,0.693825894,0.704785889,0.687828223,0.022462585,54,0.819002508,0.840518096,0.756597457,0.820890107,0.847839238,0.821902876,0.816088033,0.808869447,0.845865083,0.833374292,0.768326602,0.804983609,0.773472124,0.818910977,0.842154296,0.814586316,0.027472687,,0.126758093
41,0.209955565,0.051188728,0.003749339,0.000438266,0.0001,"(55,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55,), 'NN__learning_rate_init': 0.1}",0.67656023,0.699522399,0.705498165,0.717028129,0.67745244,0.710576953,0.688153771,0.72353346,0.640659745,0.658175338,0.694594869,0.653040129,0.676300578,0.728414777,0.666127618,0.68770924,0.025741965,55,0.739279492,0.703151671,0.723212244,0.745055332,0.722443705,0.734758655,0.753139541,0.746082925,0.750882639,0.724782359,0.741261441,0.753789142,0.714517428,0.742241738,0.739852766,0.735630072,0.014423945,,0.047920832
102,0.668465964,0.178551393,0.003674873,5.95E-05,0.0001,"(10, 10, 10)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.01}",0.722803352,0.722300951,0.653457389,0.705083542,0.663016415,0.630280899,0.722543353,0.672050552,0.6476822,0.676475326,0.716763006,0.67082864,0.70634122,0.699663071,0.703947642,0.68754917,0.029303453,56,0.792945769,0.791177491,0.784111039,0.805633918,0.804396061,0.78663453,0.788441472,0.764150198,0.770875302,0.785507246,0.792023537,0.787152217,0.778831334,0.75215153,0.766012823,0.783336298,0.014243308,,0.095787127
17,0.189857833,0.060426466,0.003566647,8.69E-05,0.0001,"(25,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.1}",0.66271808,0.738996834,0.705379634,0.715036477,0.658959538,0.644448542,0.668200651,0.650709292,0.641115421,0.722432103,0.704196412,0.682080925,0.705202312,0.681097027,0.71699062,0.686504258,0.030140919,57,0.725652815,0.742574588,0.748081207,0.737783095,0.745159262,0.726039293,0.750074855,0.724856085,0.730271706,0.717043187,0.736431783,0.772519685,0.758065066,0.717777609,0.749032315,0.738757503,0.015067791,,0.052253245
90,0.889075994,0.252095126,0.004180956,0.001279056,0.0001,"(55, 55)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55), 'NN__learning_rate_init': 0.01}",0.667467137,0.774777491,0.692596272,0.716362913,0.681804704,0.693375442,0.687965568,0.66271808,0.644131497,0.644916486,0.716362913,0.635107708,0.693949073,0.670054817,0.710866774,0.686163792,0.03434762,58,0.793437583,0.856450915,0.825220093,0.797841061,0.814661192,0.84592203,0.791462451,0.820392539,0.817977751,0.824727932,0.860784994,0.831819083,0.829135014,0.806706245,0.846376812,0.82419438,0.020958793,,0.138030588
67,3.07287488,0.825246163,0.004026763,0.001236598,0.0001,"(25, 25)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.001}",0.670233966,0.711272604,0.699421965,0.664739884,0.67085089,0.658959538,0.679134957,0.728087657,0.646195709,0.687209223,0.699301445,0.687965568,0.675846187,0.699603231,0.711214491,0.686002488,0.02158572,59,0.805859105,0.82045303,0.784192703,0.824727932,0.814633066,0.80812932,0.802732932,0.804469898,0.823289433,0.779625006,0.799670522,0.800134454,0.81321047,0.77377627,0.794268604,0.803278183,0.014861976,,0.117275695
105,0.300241804,0.078020137,0.003750467,0.000333525,0.0001,"(15, 15, 15)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.1}",0.657223788,0.722765911,0.636130797,0.693518191,0.71107923,0.617596865,0.676170787,0.722765911,0.676170787,0.67493558,0.693518191,0.670630687,0.722636061,0.732210457,0.679842734,0.685813065,0.03215207,60,0.733519427,0.739665826,0.74929703,0.749204267,0.755280913,0.713987683,0.758195408,0.755280913,0.761089223,0.726154485,0.741981109,0.730589162,0.747826087,0.756316099,0.711613153,0.742000052,0.01525386,,0.056186987
75,3.539779218,1.007235114,0.003746287,5.58E-05,0.0001,"(35, 35)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35), 'NN__learning_rate_init': 0.001}",0.658663228,0.745919892,0.693208865,0.681952839,0.658275473,0.699301445,0.67656023,0.70494618,0.630354549,0.725806236,0.699603231,0.64709249,0.670054817,0.682187505,0.705083542,0.685267368,0.029216883,61,0.786974868,0.801606554,0.823307502,0.868183816,0.846425859,0.770251728,0.824794428,0.804448519,0.842174093,0.810319323,0.791493841,0.794268604,0.849068953,0.834751946,0.826247818,0.818287857,0.026226512,,0.133020489
97,0.285461601,0.063582157,0.003734382,0.000206364,0.0001,"(5, 5, 5)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5), 'NN__learning_rate_init': 0.1}",0.698617851,0.710866774,0.649923322,0.692337746,0.650363482,0.710576953,0.688239859,0.716933374,0.622365191,0.642724572,0.731945336,0.6414748,0.673672584,0.728596348,0.720290786,0.685261932,0.03474177,62,0.735544324,0.717177797,0.726165298,0.711839655,0.759218137,0.729052109,0.743030367,0.742224418,0.747410658,0.705322212,0.732592394,0.745073281,0.737308819,0.716190363,0.71507288,0.730881514,0.014865649,,0.045619582
45,0.192795753,0.049017957,0.003805717,0.000485536,0.0001,"(60,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.1}",0.647744246,0.77447565,0.657508056,0.693949073,0.664605458,0.69281566,0.648625591,0.687435218,0.64195433,0.663294243,0.740127874,0.705379634,0.692596272,0.65338962,0.708269435,0.684811357,0.035974213,63,0.70460387,0.759021497,0.744071066,0.737483791,0.763969164,0.735445057,0.734917141,0.720353437,0.766787049,0.71710397,0.766724009,0.749499471,0.761434955,0.709272405,0.741575471,0.74081749,0.020144456,,0.056006133
71,4.04578627,1.009651245,0.003733174,0.000127717,0.0001,"(30, 30)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30), 'NN__learning_rate_init': 0.001}",0.641738245,0.751677746,0.728214244,0.711156952,0.665076221,0.699703631,0.681804704,0.672050552,0.583954091,0.695507738,0.67656023,0.676625317,0.659164675,0.711272604,0.715796553,0.6846869,0.038666898,64,0.81878921,0.814492754,0.814617707,0.799407926,0.837773906,0.785575728,0.791493841,0.801092541,0.858078612,0.779525041,0.831819083,0.791476462,0.821610692,0.801631723,0.811283825,0.810577937,0.020464034,,0.125891036
82,0.716292508,0.242644675,0.003802156,4.03E-05,0.0001,"(45, 45)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45), 'NN__learning_rate_init': 0.01}",0.620745112,0.767391779,0.707952638,0.687861272,0.659164675,0.646448212,0.716763006,0.682080925,0.670060431,0.629026051,0.717028129,0.674348491,0.696981685,0.68811165,0.705796085,0.684650676,0.036242369,65,0.800445883,0.769058871,0.785665148,0.792672228,0.819006987,0.759497331,0.818994921,0.801633359,0.779159767,0.790897346,0.817142688,0.834168201,0.788119656,0.819002393,0.775251953,0.796714449,0.020837836,,0.112063773
94,0.656113752,0.247672895,0.00396595,0.000381634,0.0001,"(60, 60)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60), 'NN__learning_rate_init': 0.01}",0.663842987,0.716362913,0.669372463,0.67468976,0.680462854,0.718087571,0.669631936,0.645604256,0.681443237,0.686088004,0.680727849,0.644500916,0.688174412,0.744984335,0.699723508,0.684246467,0.026043644,66,0.784076567,0.842014662,0.831112943,0.818938132,0.805477173,0.753456844,0.80058141,0.81878921,0.837831297,0.772519685,0.824510703,0.760531078,0.802822036,0.750074855,0.768318663,0.798070351,0.030208581,,0.113823884
62,0.793402116,0.186055774,0.003647963,6.34E-05,0.0001,"(20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.01}",0.653388343,0.702068838,0.681223798,0.673995339,0.699663071,0.70494618,0.681443237,0.680996131,0.675434608,0.693928385,0.693949073,0.633618328,0.691774149,0.685327134,0.710209472,0.684131072,0.019371981,67,0.811559237,0.764036055,0.817529644,0.811625861,0.804522585,0.784709594,0.795504939,0.814380529,0.813727801,0.76357673,0.816087827,0.774282484,0.794669872,0.768926638,0.824210462,0.797290017,0.020422197,,0.113158945
191,2.358846966,0.578700583,0.002419329,6.47E-05,0.0001,"(60, 60, 60, 60)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60, 60), 'NN__learning_rate_init': 0.001}",0.688174412,0.703947642,0.68758857,0.699723508,0.665723437,0.693518191,0.704196412,0.673672584,0.647610935,0.69302712,0.705379634,0.624584686,0.681952839,0.681804704,0.705478257,0.683758862,0.022326359,68,0.898642888,0.878094154,0.901535508,0.844255704,0.86207147,0.852303262,0.868078545,0.875402112,0.939185733,0.937705445,0.897195969,0.883878757,0.931693184,0.88111349,0.872579631,0.888249057,0.028514118,,0.204490195
107,3.364931234,0.783016204,0.004010391,0.001151775,0.0001,"(15, 15, 15)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.001}",0.67656023,0.739658395,0.658040074,0.705083542,0.67656023,0.663326137,0.65779585,0.687423109,0.640659745,0.693627543,0.676495787,0.676170787,0.670520231,0.711214491,0.722636061,0.683718147,0.025762166,69,0.798695047,0.786974868,0.832031031,0.801498069,0.798568073,0.775597306,0.801498069,0.808804961,0.803070864,0.787008877,0.811758914,0.789836093,0.80298798,0.789836093,0.813160125,0.800088425,0.013119915,,0.116370277
16,0.174105485,0.043406977,0.003502512,5.23E-05,0.0001,"(25,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.5}",0.705202312,0.727396694,0.68458885,0.734104046,0.659355815,0.680747964,0.632458632,0.710866774,0.685327134,0.68702623,0.601395975,0.634595568,0.69302712,0.733730797,0.68458885,0.683627517,0.037119509,70,0.750804224,0.715578169,0.720269039,0.733485703,0.731882496,0.707328964,0.691187566,0.736072315,0.743017371,0.733283843,0.681939641,0.672126042,0.720902444,0.705068944,0.706390614,0.716622492,0.02194726,,0.032994974
127,3.431992181,0.986411195,0.00401899,0.00050899,0.0001,"(40, 40, 40)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40), 'NN__learning_rate_init': 0.001}",0.65350419,0.705498165,0.69281566,0.676017776,0.693375442,0.697281387,0.685978902,0.65350419,0.622995427,0.733997432,0.664739884,0.664851907,0.688174412,0.693825894,0.722765911,0.683288439,0.027446772,71,0.845066049,0.89719685,0.858066496,0.910173702,0.8274511,0.897050422,0.844549747,0.849323629,0.859407593,0.870855608,0.837681159,0.834918698,0.881263315,0.904426712,0.86388033,0.865420761,0.026023289,,0.182132322
58,0.701045688,0.233525242,0.003640842,6.35E-05,0.0001,"(15, 15)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15), 'NN__learning_rate_init': 0.01}",0.641115421,0.728214244,0.688174412,0.704407522,0.67493558,0.690035342,0.689181442,0.70634122,0.633274404,0.654443198,0.704407522,0.705379634,0.67656023,0.652478637,0.693641618,0.682839362,0.026222628,72,0.805722045,0.80011454,0.795504939,0.808782451,0.795009788,0.750127319,0.768790394,0.784948131,0.811559379,0.783379138,0.803011172,0.807262976,0.810314628,0.835516053,0.783996739,0.796269313,0.019544279,,0.113429951
179,2.697895082,0.698438674,0.00414567,5.39E-05,0.0001,"(45, 45, 45, 45)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45, 45), 'NN__learning_rate_init': 0.001}",0.63485635,0.755254438,0.691774149,0.668511821,0.65350419,0.68811165,0.716362913,0.688049509,0.604137198,0.681843987,0.716933374,0.647256785,0.734264396,0.650709292,0.707952638,0.682634846,0.038988214,73,0.876750506,0.832137836,0.888508341,0.894269048,0.842163571,0.887021113,0.876163544,0.901118366,0.881627785,0.832680159,0.89862758,0.876105484,0.900051593,0.81470371,0.851501976,0.870228707,0.027286806,,0.187593861
12,0.18741196,0.0498854,0.003349447,0.000534178,0.0001,"(20,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20,), 'NN__learning_rate_init': 0.5}",0.738777331,0.739779596,0.653295076,0.65779585,0.704407522,0.715036477,0.663586155,0.658959538,0.651985678,0.703701919,0.712639446,0.589742282,0.688049509,0.695831933,0.66500881,0.682573141,0.038095657,74,0.73103461,0.747970175,0.741069647,0.701964586,0.71452381,0.711849856,0.697937034,0.721982396,0.697861698,0.72298797,0.720269039,0.692813923,0.717501435,0.717043187,0.704621339,0.71609538,0.015321886,,0.033522239
59,3.479979738,0.533261308,0.003658565,3.89E-05,0.0001,"(15, 15)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15), 'NN__learning_rate_init': 0.001}",0.676408737,0.726940984,0.675186633,0.681631841,0.664605458,0.67082864,0.715321451,0.709763911,0.641738245,0.688239859,0.693744323,0.647752707,0.664269265,0.688174412,0.693518191,0.682541644,0.022887488,75,0.791493942,0.788057219,0.790042909,0.783996739,0.787089445,0.787008877,0.787089445,0.795757342,0.792902098,0.781097366,0.778279965,0.795839948,0.786803022,0.775449612,0.808853229,0.788650744,0.007790157,,0.1061091
37,0.219576645,0.048072887,0.003623454,0.000106716,0.0001,"(50,)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'NN__learning_rate_init': 0.1}",0.676475326,0.751594593,0.641305395,0.709988065,0.638254099,0.625940866,0.698617851,0.720870135,0.617726501,0.669859355,0.703947642,0.66505405,0.709763911,0.72512568,0.682272154,0.682453042,0.038150299,76,0.731843213,0.765173995,0.722992594,0.740032857,0.730871795,0.708845273,0.776961929,0.742574588,0.752028584,0.728722791,0.720264494,0.736462683,0.738718892,0.745055332,0.746194073,0.739116206,0.016621237,,0.056663165
57,0.298539734,0.103527304,0.003645325,5.38E-05,0.0001,"(15, 15)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15), 'NN__learning_rate_init': 0.1}",0.66505405,0.687736116,0.732982798,0.722153875,0.678338562,0.658959538,0.670060431,0.694594869,0.692082386,0.667467137,0.653527125,0.636203616,0.691484816,0.673995339,0.711214491,0.682390343,0.02530245,77,0.76334368,0.765434592,0.772108788,0.730239088,0.752607236,0.722604893,0.744138099,0.748451783,0.760365483,0.743696809,0.744648886,0.766600221,0.739109224,0.745157643,0.753851075,0.750157167,0.01341023,,0.067766823
66,0.610514466,0.227665421,0.003705104,6.44E-05,0.0001,"(25, 25)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01}",0.670718415,0.722300951,0.650709292,0.705796085,0.64010725,0.699663071,0.687423109,0.690035342,0.63583815,0.676893657,0.74014544,0.675846187,0.699301445,0.670630687,0.665139124,0.682036547,0.027983792,78,0.779891597,0.776675928,0.782524305,0.771655638,0.830419468,0.815665515,0.762498902,0.797407464,0.846208988,0.79515434,0.800749822,0.814523925,0.805927658,0.817088606,0.771547971,0.797862675,0.023208303,,0.115826128
70,0.667821884,0.137853906,0.003705422,5.58E-05,0.0001,"(30, 30)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30), 'NN__learning_rate_init': 0.01}",0.647752707,0.709763911,0.631967388,0.68758857,0.622926207,0.705498165,0.699000031,0.668843321,0.637861272,0.704196412,0.705498165,0.692596272,0.676495787,0.711214491,0.711272604,0.680831687,0.030339994,79,0.795731807,0.788662463,0.799250015,0.821651137,0.794492464,0.792944061,0.79438976,0.786751095,0.815220698,0.826166074,0.810295318,0.803415971,0.808805212,0.807399063,0.813160125,0.803889017,0.011592568,,0.123057331
158,0.740086651,0.226008656,0.003833485,0.000101199,0.0001,"(20, 20, 20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.01}",0.676625317,0.721801093,0.699663071,0.670520231,0.674348491,0.640659745,0.681843987,0.726411063,0.680996131,0.683566865,0.703947642,0.635960233,0.635863113,0.681223798,0.693208865,0.680442643,0.026608279,80,0.807150791,0.814130974,0.800589079,0.81029184,0.866406637,0.824973106,0.756605284,0.831502439,0.846480088,0.800033607,0.821034542,0.797278987,0.779159767,0.801591772,0.784241946,0.809431391,0.026111611,,0.128988748
101,0.333289925,0.095788233,0.00367616,5.08E-05,0.0001,"(10, 10, 10)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.1}",0.693208865,0.728596348,0.607332728,0.71699062,0.647752707,0.669859355,0.676475326,0.633451366,0.652251366,0.654835604,0.7228217,0.68811165,0.703947642,0.693518191,0.71699062,0.680409606,0.034575124,81,0.747408076,0.713279843,0.710183349,0.750313984,0.769709296,0.743978976,0.74936842,0.728503528,0.762119124,0.747993684,0.712932573,0.750892544,0.747838219,0.721991789,0.713135371,0.737976585,0.018855847,,0.057566979
110,0.672976812,0.251340315,0.003726228,4.21E-05,0.0001,"(20, 20, 20)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.01}",0.658040074,0.68811165,0.675646728,0.727167435,0.654412798,0.670520231,0.693375442,0.717047257,0.657223788,0.666641782,0.680727849,0.683763032,0.676603911,0.680727849,0.675646728,0.680377104,0.019712089,82,0.860290839,0.783996739,0.820320154,0.810127714,0.790778262,0.76152711,0.801606554,0.810306678,0.823155725,0.76976154,0.73553931,0.739035639,0.821519549,0.815481054,0.75818735,0.793442281,0.033871289,,0.113065177
131,3.01872735,0.860047053,0.003952948,5.14E-05,0.0001,"(45, 45, 45)",0.001,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45), 'NN__learning_rate_init': 0.001}",0.653457389,0.728542023,0.680727849,0.652876189,0.670718415,0.693928385,0.682272154,0.671102166,0.624277457,0.678338562,0.682080925,0.652251366,0.676603911,0.728214244,0.716763006,0.679476936,0.027960915,83,0.797217383,0.85368007,0.879796475,0.88987358,0.879772052,0.834810371,0.83059054,0.841791663,0.855155464,0.85659558,0.825940822,0.850737493,0.813191782,0.848825747,0.844737597,0.846847775,0.024114755,,0.167370838
