,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score,,
186,1.015540759,0.405423446,0.005777454,0.000204086,0.0001,"(55, 55, 55, 55)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55, 55), 'NN__learning_rate_init': 0.01}",0.607251708,0.603283161,0.570782336,0.52688443,0.536923124,0.622365191,0.565343477,0.50841531,0.623951014,0.627326605,0.638806551,0.545568117,0.641115421,0.641305395,0.627826847,0.592476579,0.044303304,120,0.629534444,0.570084793,0.604184762,0.578611688,0.624367228,0.619528496,0.572092856,0.594848937,0.600478322,0.64103823,0.613300931,0.573201394,0.606189489,0.639432765,0.605076406,0.604798049,0.022914028,,
89,0.518682082,0.098500349,0.005333296,0.000109687,0.0001,"(55, 55)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55), 'NN__learning_rate_init': 0.1}",0.624277457,0.603283161,0.604298466,0.553099631,0.526570949,0.617476503,0.565343477,0.511849711,0.543421307,0.627326605,0.638806551,0.545568117,0.638077605,0.641305395,0.64010725,0.592054146,0.044513181,121,0.626224119,0.570084793,0.580480767,0.569916564,0.595899299,0.616827716,0.572092856,0.594848937,0.556473937,0.64103823,0.613300931,0.571959323,0.58625643,0.639432765,0.605076406,0.595994205,0.025877557,,
102,0.566620096,0.151526127,0.005079699,8.87E-05,0.0001,"(10, 10, 10)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.01}",0.624277457,0.609614486,0.604298466,0.52688443,0.516654259,0.594123591,0.565343477,0.530284642,0.63040447,0.627326605,0.64589816,0.498095886,0.621632322,0.646900769,0.633984723,0.591714916,0.04901957,122,0.624841429,0.545018079,0.580480767,0.577402023,0.583465742,0.600297301,0.572092856,0.624429551,0.597230083,0.64103823,0.63389098,0.57849704,0.603312197,0.639432765,0.605076406,0.600433697,0.02716923,,
129,0.559394582,0.141382514,0.005361478,7.49E-05,0.0001,"(45, 45, 45)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45), 'NN__learning_rate_init': 0.1}",0.582169415,0.609614486,0.564628885,0.526983048,0.518267552,0.603167854,0.565343477,0.540441314,0.612560731,0.627326605,0.649923322,0.545568117,0.623523826,0.663016415,0.64010725,0.591509487,0.044604096,123,0.583812517,0.539635731,0.600576682,0.574613709,0.592975285,0.601561242,0.572092856,0.621768549,0.597284253,0.64103823,0.6195712,0.571959323,0.601080456,0.637473241,0.605076406,0.597367979,0.025875638,,
98,0.64545296,0.109805846,0.005044667,6.66E-05,0.0001,"(5, 5, 5)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5), 'NN__learning_rate_init': 0.01}",0.607251708,0.57806835,0.570782336,0.52688443,0.536923124,0.622365191,0.565343477,0.537140498,0.553028816,0.627326605,0.651396292,0.545568117,0.646675616,0.646900769,0.652692343,0.591223178,0.045402762,124,0.630924496,0.541087393,0.609978593,0.576028492,0.624367228,0.616827716,0.572092856,0.624429551,0.567218053,0.64103823,0.632764641,0.571959323,0.585236073,0.639432765,0.601169219,0.602303642,0.030185036,,
101,0.421803093,0.076723175,0.005135314,0.000165686,0.0001,"(10, 10, 10)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.1}",0.607304749,0.57806835,0.604298466,0.553099631,0.516654259,0.603167854,0.565343477,0.526391765,0.538135374,0.627326605,0.663586155,0.550682319,0.631098943,0.646448212,0.655289176,0.591126356,0.046460041,125,0.619036744,0.541087393,0.580480767,0.569916564,0.576031961,0.602825089,0.572092856,0.624982478,0.565432259,0.64103823,0.632764641,0.573201394,0.583429588,0.63923851,0.594797067,0.594423703,0.029608696,,
117,0.480390247,0.092666715,0.005238899,9.15E-05,0.0001,"(30, 30, 30)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.1}",0.601476587,0.609614486,0.570782336,0.535380804,0.522030706,0.603167854,0.560041723,0.50841531,0.613079279,0.627326605,0.631612182,0.545568117,0.631098943,0.652478637,0.652692343,0.590984394,0.045720881,126,0.622077236,0.539635731,0.614577987,0.598231564,0.595899299,0.602825089,0.552927938,0.594848937,0.605724238,0.64103823,0.611008601,0.571959323,0.584130312,0.63923851,0.601169219,0.598352814,0.027068496,,
173,0.632070239,0.164685549,0.005454508,0.000141639,0.0001,"(40, 40, 40, 40)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40, 40), 'NN__learning_rate_init': 0.1}",0.607173455,0.609614486,0.604298466,0.526983048,0.526570949,0.620795858,0.565343477,0.545568117,0.61849711,0.549654714,0.631612182,0.53885817,0.631098943,0.646448212,0.640659745,0.590878462,0.042131738,127,0.627177085,0.545018079,0.584279829,0.570768926,0.595899299,0.621990526,0.572092856,0.623099336,0.60154722,0.557516568,0.611008601,0.573201394,0.584675286,0.63923851,0.605076406,0.594172661,0.02660009,,
130,0.698389753,0.269796506,0.005429204,0.000304186,0.0001,"(45, 45, 45)",0.01,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45), 'NN__learning_rate_init': 0.01}",0.601529406,0.603283161,0.576897041,0.526452168,0.526570949,0.627826847,0.565343477,0.537140498,0.61849711,0.627326605,0.638806551,0.498095886,0.638077605,0.641305395,0.633984723,0.590742495,0.047102344,128,0.630924496,0.573856873,0.621167431,0.596983174,0.595899299,0.619528496,0.572092856,0.624429551,0.597284253,0.64103823,0.613300931,0.578160826,0.584675286,0.639432765,0.605076406,0.606256725,0.022277754,,
73,0.463168732,0.105004917,0.005140607,8.84E-05,0.0001,"(35, 35)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35), 'NN__learning_rate_init': 0.1}",0.623951014,0.609614486,0.597098711,0.526983048,0.536923124,0.628497806,0.565343477,0.530284642,0.538135374,0.627326605,0.638806551,0.514249165,0.641497061,0.646900769,0.634595568,0.590680493,0.047684364,129,0.627605784,0.545018079,0.580480767,0.574613709,0.624367228,0.619528496,0.572092856,0.624429551,0.540190483,0.643162281,0.615813795,0.558525634,0.588716356,0.639432765,0.605076406,0.597270279,0.032830792,,
165,0.654991245,0.168989907,0.005333916,0.000125543,0.0001,"(30, 30, 30, 30)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30, 30), 'NN__learning_rate_init': 0.1}",0.598348157,0.603246432,0.604298466,0.584066012,0.536923124,0.603167854,0.565343477,0.50841531,0.612846597,0.627326605,0.638806551,0.545568117,0.369244192,0.641305395,0.662205765,0.580074137,0.069335939,130,0.624433529,0.571911993,0.580480767,0.604331145,0.624367228,0.602825089,0.572092856,0.594848937,0.593145113,0.64103823,0.609167843,0.573201394,0.367687747,0.639432765,0.604507871,0.586898167,0.06255424,,
157,0.479195007,0.10521759,0.005205663,0.000103957,0.0001,"(20, 20, 20, 20)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.1}",0.629909471,0.609614486,0.564628885,0.589925184,0.536923124,0.369244192,0.565343477,0.50841531,0.548262191,0.627326605,0.656880656,0.550682319,0.644994804,0.652478637,0.633984723,0.579240938,0.071979629,131,0.627605784,0.539635731,0.602158305,0.605707158,0.624367228,0.367687747,0.572092856,0.594848937,0.566036547,0.64103823,0.632310517,0.573201394,0.588238906,0.639432765,0.60247209,0.58512228,0.064699411,,
113,0.485163895,0.088672259,0.005261691,0.000241624,0.0001,"(25, 25, 25)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.1}",0.607251708,0.603283161,0.604298466,0.518275337,0.518267552,0.617476503,0.565343477,0.53885817,0.612560731,0.627326605,0.638806551,0.560876883,0.634595568,0.652478637,0.369244192,0.577929569,0.069531484,132,0.628018389,0.56628039,0.580480767,0.575326305,0.595899299,0.618178504,0.572092856,0.623099336,0.597284253,0.643162281,0.613300931,0.567265328,0.604894976,0.640796618,0.367687747,0.586251199,0.063514928,,
181,0.736486165,0.175398227,0.005650441,0.000156641,0.0001,"(50, 50, 50, 50)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50, 50), 'NN__learning_rate_init': 0.1}",0.629909471,0.57806835,0.584043724,0.582382813,0.526570949,0.525818984,0.565343477,0.543939175,0.618727177,0.627326605,0.657508056,0.545568117,0.631098943,0.652478637,0.394616378,0.577560057,0.064754334,133,0.627605784,0.541087393,0.497026198,0.597565753,0.582587013,0.568224135,0.572092856,0.624429551,0.593145113,0.64103823,0.632764641,0.567218053,0.584130312,0.639432765,0.374146983,0.576166319,0.066184513,,
105,0.440324322,0.10022022,0.005253363,0.000575097,0.0001,"(15, 15, 15)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.1}",0.618624583,0.369244192,0.604298466,0.518138147,0.536923124,0.597978917,0.565343477,0.50841531,0.612560731,0.627326605,0.638806551,0.498095886,0.623523826,0.652478637,0.652692343,0.574963386,0.074548802,134,0.623593647,0.367687747,0.580480767,0.571221151,0.624367228,0.600297301,0.572092856,0.594848937,0.597284253,0.64103823,0.614557276,0.579804296,0.600855434,0.640796618,0.601169219,0.587339664,0.062560665,,
109,0.473846881,0.086960996,0.005190913,0.000192993,0.0001,"(20, 20, 20)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.1}",0.582169415,0.609614486,0.604298466,0.52688443,0.536923124,0.603167854,0.565343477,0.545568117,0.61849711,0.627326605,0.656156624,0.369244192,0.471460068,0.652478637,0.639217865,0.573890031,0.073939915,135,0.583812517,0.539635731,0.580480767,0.579821317,0.624367228,0.602825089,0.572092856,0.623099336,0.60154722,0.64103823,0.629141766,0.367687747,0.473996235,0.639432765,0.577370382,0.575756612,0.069397795,,
149,0.451030095,0.079111468,0.005141624,0.000141086,0.0001,"(10, 10, 10, 10)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10, 10), 'NN__learning_rate_init': 0.1}",0.582169415,0.369244192,0.604298466,0.553099631,0.518267552,0.603167854,0.565343477,0.543939175,0.527537271,0.620408095,0.64593523,0.545568117,0.620795858,0.652478637,0.646691591,0.573262971,0.069379235,136,0.583812517,0.367687747,0.580480767,0.569916564,0.595899299,0.602825089,0.572092856,0.623099336,0.55479208,0.64103823,0.613300931,0.573201394,0.609762964,0.640796618,0.601169219,0.581991707,0.062382559,,
137,0.650553306,0.124551505,0.005626599,0.00018368,0.0001,"(55, 55, 55)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55), 'NN__learning_rate_init': 0.1}",0.624277457,0.566114747,0.597098711,0.553099631,0.487861272,0.622995427,0.565343477,0.620745112,0.382062554,0.613430327,0.651396292,0.545568117,0.631098943,0.657508056,0.45827016,0.571791352,0.075005888,137,0.624980035,0.483961887,0.580480767,0.571823794,0.512099717,0.618178504,0.572092856,0.592181272,0.389478857,0.64103823,0.632310517,0.573201394,0.584675286,0.639037814,0.535823872,0.570090987,0.065515985,,
145,0.47114857,0.09204957,0.00512352,9.21E-05,0.0001,"(5, 5, 5, 5)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5, 5), 'NN__learning_rate_init': 0.1}",0.630181414,0.609614486,0.602075014,0.589732962,0.518267552,0.603167854,0.46536163,0.50841531,0.542892745,0.602136649,0.638806551,0.555784911,0.629068124,0.393418864,0.652136833,0.56940406,0.069877308,138,0.624980035,0.539635731,0.547745902,0.604331145,0.592975285,0.600297301,0.523717661,0.588988914,0.552408848,0.598949115,0.609760004,0.566042145,0.602202819,0.48665829,0.553216756,0.572793997,0.036931067,,
153,0.567595768,0.112922499,0.005159712,6.96E-05,0.0001,"(15, 15, 15, 15)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15, 15), 'NN__learning_rate_init': 0.1}",0.630181414,0.369244192,0.564628885,0.526983048,0.518267552,0.609803067,0.369244192,0.530284642,0.618727177,0.627326605,0.657508056,0.545568117,0.631098943,0.651985678,0.64709249,0.566529604,0.09021357,139,0.626224119,0.367687747,0.601673386,0.570768926,0.592975285,0.600297301,0.367687747,0.623099336,0.601483597,0.64103823,0.634117134,0.573201394,0.585738277,0.640599945,0.601169219,0.57518411,0.084162587,,
161,0.555643574,0.123090669,0.005286773,4.26E-05,0.0001,"(25, 25, 25, 25)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25, 25), 'NN__learning_rate_init': 0.1}",0.582169415,0.603283161,0.564628885,0.526983048,0.526570949,0.369244192,0.565343477,0.526169937,0.624579393,0.627326605,0.638806551,0.369244192,0.631098943,0.652478637,0.652692343,0.564041315,0.087715689,140,0.572823063,0.572467786,0.598992379,0.570768926,0.595899299,0.367687747,0.572092856,0.624982478,0.602965277,0.643162281,0.613300931,0.367687747,0.584487504,0.63923851,0.601169219,0.568515067,0.081922986,,
177,0.686966515,0.133798625,0.005594381,0.000112145,0.0001,"(45, 45, 45, 45)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45, 45), 'NN__learning_rate_init': 0.1}",0.601289779,0.609614486,0.597098711,0.584066012,0.526570949,0.623523826,0.369244192,0.50841531,0.545655025,0.627326605,0.64589816,0.545568117,0.638077605,0.661592545,0.369244192,0.563545701,0.087660423,141,0.623518119,0.539635731,0.580480767,0.604331145,0.595899299,0.616827716,0.380538609,0.594848937,0.55433383,0.64103823,0.63389098,0.573201394,0.582887155,0.634336678,0.367687747,0.568230422,0.081250263,,
28,0.37336518,0.084431135,0.005187003,0.001448675,0.0001,"(40,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40,), 'NN__learning_rate_init': 0.5}",0.517492013,0.609614486,0.570782336,0.557934619,0.509863478,0.603167854,0.369244192,0.631130744,0.542892745,0.613430327,0.640824762,0.456036411,0.622995427,0.641834621,0.394616378,0.552124026,0.084769759,142,0.524126004,0.539635731,0.604603979,0.569916564,0.558445827,0.589914948,0.380538609,0.59045072,0.552408848,0.629629768,0.607263424,0.508814194,0.603312197,0.634939905,0.384729915,0.551915375,0.075193673,,
0,0.417046197,0.057846918,0.005670309,0.000367373,0.0001,"(5,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5,), 'NN__learning_rate_init': 0.5}",0.575004209,0.609614486,0.604298466,0.584066012,0.518267552,0.525818984,0.369244192,0.500303326,0.547648532,0.613430327,0.624350104,0.514249165,0.614569879,0.567630647,0.47538943,0.549592354,0.066282906,143,0.583812517,0.539635731,0.580480767,0.604331145,0.592975285,0.56702649,0.367687747,0.588988914,0.540190483,0.64103823,0.59334564,0.558525634,0.548870737,0.587260304,0.53237589,0.561769701,0.058869555,,
141,0.600331672,0.155127052,0.005605125,0.000146301,0.0001,"(60, 60, 60)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60), 'NN__learning_rate_init': 0.1}",0.630181414,0.603246432,0.597098711,0.526983048,0.522030706,0.298620909,0.565343477,0.523369928,0.369244192,0.627326605,0.657508056,0.545568117,0.375660173,0.646448212,0.64709249,0.542381498,0.108139808,144,0.626365359,0.571948184,0.58250772,0.571221151,0.595899299,0.416919847,0.572092856,0.623099336,0.367687747,0.64103823,0.634336678,0.571959323,0.47927768,0.63923851,0.601169219,0.566317409,0.079237762,,
40,0.382573223,0.073083951,0.005011304,0.000176529,0.0001,"(55,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55,), 'NN__learning_rate_init': 0.5}",0.575004209,0.57806835,0.597098711,0.369244192,0.460077495,0.558979991,0.596916663,0.526487071,0.606593014,0.613430327,0.617018246,0.369244192,0.369244192,0.641305395,0.64709249,0.541720303,0.096961502,145,0.572823063,0.541087393,0.580480767,0.367687747,0.483523545,0.549870915,0.58569353,0.623536939,0.594578242,0.64103823,0.59334564,0.367687747,0.367687747,0.642538653,0.600903133,0.540832219,0.094654232,,
16,0.366196473,0.072571935,0.005122439,0.000385188,0.0001,"(25,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.5}",0.59455841,0.609614486,0.597098711,0.557934619,0.496872373,0.525818984,0.454527641,0.500303326,0.524366385,0.413617215,0.617018246,0.456036411,0.471460068,0.646900769,0.627826847,0.539596966,0.070890752,146,0.621934285,0.539635731,0.580480767,0.569916564,0.540177903,0.553219989,0.499867397,0.588988914,0.540500273,0.538123474,0.59334564,0.508814194,0.476520366,0.639432765,0.60377448,0.559648849,0.04430729,,
8,0.36330328,0.068995353,0.006190221,0.004035497,0.0001,"(15,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15,), 'NN__learning_rate_init': 0.5}",0.418969751,0.609614486,0.369244192,0.525604424,0.487861272,0.603167854,0.565343477,0.50841531,0.545655025,0.620408095,0.624350104,0.369244192,0.631098943,0.48707362,0.640659745,0.533780699,0.089677244,147,0.452719896,0.545018079,0.367687747,0.532301521,0.497502518,0.602825089,0.572092856,0.588988914,0.55433383,0.64103823,0.597303895,0.367687747,0.584130312,0.536973568,0.605076406,0.536378707,0.079983739,,
44,0.394669692,0.111381964,0.005016613,0.000144265,0.0001,"(60,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.5}",0.575004209,0.609614486,0.597098711,0.544684964,0.536923124,0.623523826,0.369244192,0.500303326,0.369244192,0.613430327,0.649923322,0.369244192,0.614569879,0.369244192,0.633984723,0.531735845,0.105004727,148,0.583812517,0.539635731,0.580480767,0.569916564,0.624367228,0.616827716,0.367687747,0.588988914,0.367687747,0.629629768,0.624368721,0.367687747,0.548870737,0.367687747,0.605076406,0.532181737,0.102367957,,
185,0.666171439,0.151017135,0.005757221,9.73E-05,0.0001,"(55, 55, 55, 55)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55, 55), 'NN__learning_rate_init': 0.1}",0.601395975,0.369244192,0.604298466,0.522474715,0.440890832,0.617476503,0.361307533,0.514613106,0.369244192,0.627326605,0.650709292,0.369244192,0.614569879,0.646448212,0.652692343,0.530795736,0.113221735,149,0.629655747,0.367687747,0.580480767,0.579821317,0.44946403,0.616827716,0.428825052,0.626426466,0.367687747,0.64103823,0.627796719,0.367687747,0.548870737,0.63923851,0.601169219,0.538178517,0.105135357,,
20,0.359131972,0.082216313,0.004995012,0.000326697,0.0001,"(30,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30,), 'NN__learning_rate_init': 0.5}",0.575004209,0.57806835,0.483392551,0.595375723,0.530217261,0.623523826,0.565343477,0.50841531,0.53221058,0.549654714,0.617018246,0.370962985,0.375660173,0.656156624,0.351572232,0.527505084,0.091644063,150,0.583812517,0.549063809,0.55126751,0.604331145,0.574049077,0.616827716,0.572092856,0.594848937,0.538179546,0.557516568,0.59334564,0.450017923,0.457944055,0.632310517,0.450525733,0.55507557,0.05684539,,
32,0.382272752,0.081023441,0.005280399,0.001055455,0.0001,"(45,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45,), 'NN__learning_rate_init': 0.5}",0.525604424,0.609614486,0.571438988,0.369244192,0.558841145,0.617961578,0.565343477,0.50841531,0.369244192,0.627326605,0.624350104,0.456036411,0.369244192,0.477686443,0.64709249,0.526496269,0.095217162,151,0.524126004,0.539635731,0.535866223,0.367687747,0.622675388,0.616827716,0.566457747,0.594848937,0.367687747,0.64103823,0.609760004,0.508814194,0.367687747,0.514238264,0.601169219,0.531901393,0.09138167,,
36,0.378161478,0.086061542,0.005042966,0.000188556,0.0001,"(50,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'NN__learning_rate_init': 0.5}",0.575004209,0.609614486,0.597098711,0.369244192,0.509863478,0.604585245,0.565343477,0.411030962,0.612560731,0.613430327,0.624350104,0.370962985,0.364534048,0.667812332,0.394616378,0.526003444,0.107241693,152,0.583812517,0.539635731,0.580480767,0.380538609,0.558445827,0.600297301,0.572092856,0.461368443,0.59733166,0.64103823,0.59334564,0.43996841,0.457944055,0.634336678,0.374146983,0.534318914,0.085314552,,
24,0.352687454,0.067232368,0.005050421,8.40E-05,0.0001,"(35,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35,), 'NN__learning_rate_init': 0.5}",0.582169415,0.369244192,0.473575557,0.557934619,0.518267552,0.382062554,0.560041723,0.394616378,0.538135374,0.369244192,0.617018246,0.555784911,0.614569879,0.382286746,0.451995671,0.491129801,0.089562163,153,0.572823063,0.380538609,0.446345756,0.569916564,0.592975285,0.377351166,0.552927938,0.374146983,0.540190483,0.367687747,0.59334564,0.564818861,0.548870737,0.458930545,0.467965716,0.49392234,0.084163607,,
80,0.454449034,0.084904761,0.005265745,0.000115257,0.0001,"(45, 45)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45), 'NN__learning_rate_init': 0.5}",0.369244192,0.609614486,0.382062554,0.369244192,0.521987186,0.623523826,0.369244192,0.50387535,0.369244192,0.627326605,0.298620909,0.369244192,0.581004584,0.649036846,0.629644173,0.484861165,0.122766919,154,0.367687747,0.539635731,0.377351166,0.367687747,0.572060377,0.616827716,0.380538609,0.588988914,0.367687747,0.643162281,0.346349362,0.367687747,0.51885643,0.632073452,0.548521739,0.482341118,0.111729154,,
52,0.400913429,0.108061458,0.008133396,0.006599302,0.0001,"(10, 10)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10), 'NN__learning_rate_init': 0.5}",0.575004209,0.609614486,0.382062554,0.533624781,0.369244192,0.549654714,0.369244192,0.369244192,0.612560731,0.620408095,0.369244192,0.369244192,0.394616378,0.641305395,0.369244192,0.4756211,0.111670617,155,0.572823063,0.539635731,0.377351166,0.534398945,0.367687747,0.549870915,0.367687747,0.367687747,0.59733166,0.643162281,0.367687747,0.367687747,0.374146983,0.639432765,0.367687747,0.468951999,0.109974606,,
88,0.521473694,0.10345111,0.005282068,8.72E-05,0.0001,"(55, 55)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55), 'NN__learning_rate_init': 0.5}",0.611939944,0.323620359,0.478727589,0.369244192,0.440890832,0.603167854,0.298620909,0.479405263,0.369244192,0.586949755,0.644500916,0.498095886,0.369244192,0.369244192,0.64709249,0.472665905,0.117322819,156,0.619025871,0.41421686,0.490480451,0.367687747,0.431638696,0.591157851,0.385961417,0.541400024,0.367687747,0.598949115,0.627796719,0.579804296,0.367687747,0.367687747,0.601169219,0.490156767,0.103478811,,
12,0.320806774,0.057129642,0.005013593,7.38E-05,0.0001,"(20,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20,), 'NN__learning_rate_init': 0.5}",0.335776941,0.369244192,0.597098711,0.369244192,0.526570949,0.525818984,0.46536163,0.298620909,0.369244192,0.613430327,0.631612182,0.369244192,0.364534048,0.48707362,0.652692343,0.465037828,0.115930341,157,0.366884516,0.367687747,0.580480767,0.380538609,0.595899299,0.56702649,0.523717661,0.366884516,0.367687747,0.629629768,0.611008601,0.367687747,0.455450998,0.536973568,0.599865851,0.487828259,0.104303517,,
68,0.389138714,0.096511853,0.005123361,5.50E-05,0.0001,"(30, 30)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30), 'NN__learning_rate_init': 0.5}",0.57189142,0.603283161,0.568282328,0.509284859,0.369244192,0.369244192,0.369244192,0.564847938,0.369244192,0.369244192,0.6337261,0.369244192,0.375660173,0.382286746,0.369244192,0.452931471,0.102773885,158,0.559050697,0.56628039,0.497026198,0.532301521,0.367687747,0.367687747,0.367687747,0.554369709,0.367687747,0.380538609,0.606675103,0.367687747,0.47927768,0.458930545,0.367687747,0.456038462,0.087827494,,
72,0.408415349,0.115516309,0.005149221,9.51E-05,0.0001,"(35, 35)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.526570949,0.369244192,0.369244192,0.479405263,0.298620909,0.369244192,0.586949755,0.369244192,0.638077605,0.621632322,0.64709249,0.450153522,0.116689498,159,0.367687747,0.380538609,0.367687747,0.367687747,0.595899299,0.367687747,0.367687747,0.534060218,0.375493084,0.367687747,0.536490013,0.367687747,0.585211251,0.614940834,0.601169219,0.45317445,0.103866934,,
189,0.63258791,0.154140085,0.006001457,0.000462576,0.0001,"(60, 60, 60, 60)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60, 60), 'NN__learning_rate_init': 0.1}",0.369244192,0.335776941,0.483632172,0.369244192,0.518267552,0.369244192,0.369244192,0.560228211,0.298620909,0.627326605,0.645249492,0.369244192,0.639847442,0.369244192,0.298620909,0.441535693,0.121239015,160,0.367687747,0.41421686,0.490480451,0.367687747,0.595899299,0.367687747,0.367687747,0.554369709,0.378337746,0.64103823,0.632310517,0.367687747,0.591538877,0.367687747,0.366884516,0.458080179,0.108499121,,
64,0.436591816,0.108146168,0.005119292,0.000285787,0.0001,"(25, 25)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.5}",0.611939944,0.369244192,0.369244192,0.369244192,0.369244192,0.623523826,0.369244192,0.369244192,0.61849711,0.369244192,0.369244192,0.514249165,0.394616378,0.369244192,0.394616378,0.432042702,0.099614431,161,0.614337949,0.380538609,0.367687747,0.367687747,0.367687747,0.616827716,0.367687747,0.367687747,0.597284253,0.367687747,0.367687747,0.557316684,0.374146983,0.367687747,0.374146983,0.430406744,0.100937022,,
4,0.317796485,0.058759241,0.00505805,0.000195821,0.0001,"(10,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.573014098,0.369244192,0.522030706,0.369244192,0.369244192,0.369244192,0.369244192,0.413617215,0.369244192,0.369244192,0.491730344,0.661592545,0.394616378,0.425319935,0.089733565,162,0.367687747,0.367687747,0.497026198,0.367687747,0.594647895,0.367687747,0.367687747,0.367687747,0.367687747,0.538123474,0.380538609,0.367687747,0.479034187,0.634336678,0.374146983,0.4292904,0.09094721,,
