,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score,,
181,0.633900166,0.327601988,0.004255597,0.000302014,0.0001,"(50, 50, 50, 50)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50, 50), 'NN__learning_rate_init': 0.1}",0.369244192,0.611921627,0.369244192,0.369244192,0.369244192,0.595838696,0.562768154,0.347714836,0.369244192,0.369244192,0.369244192,0.595213483,0.369244192,0.369244192,0.477805148,0.434297312,0.099170365,128,0.367687747,0.619757808,0.367687747,0.367687747,0.367687747,0.602661842,0.607439981,0.432576604,0.367687747,0.367687747,0.367687747,0.620817608,0.367687747,0.367687747,0.513644008,0.447072505,0.106862122,,
117,0.269048087,0.057681372,0.003882376,0.000157741,0.0001,"(30, 30, 30)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.1}",0.569174968,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.578034682,0.369244192,0.369244192,0.6414748,0.369244192,0.369244192,0.369244192,0.643650963,0.432934769,0.107122055,129,0.607338996,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.626149998,0.367687747,0.367687747,0.605863341,0.367687747,0.367687747,0.367687747,0.612553029,0.433098039,0.108549369,,
173,0.401634391,0.106936391,0.003985039,5.43E-05,0.0001,"(40, 40, 40, 40)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40, 40), 'NN__learning_rate_init': 0.1}",0.369244192,0.599980754,0.369244192,0.369244192,0.601529406,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.583648154,0.645275515,0.432807996,0.106066889,130,0.367687747,0.580845468,0.367687747,0.367687747,0.617565362,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.616493716,0.590744829,0.430014306,0.103687,,
149,0.295871909,0.096840921,0.003824345,0.000476958,0.0001,"(10, 10, 10, 10)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10, 10), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.369244192,0.369244192,0.607330742,0.369244192,0.369244192,0.540948513,0.431340962,0.369244192,0.369244192,0.369244192,0.369244192,0.617184246,0.602442095,0.432779232,0.098430551,131,0.367687747,0.367687747,0.367687747,0.367687747,0.61116756,0.367687747,0.367687747,0.629832318,0.513410167,0.367687747,0.367687747,0.367687747,0.367687747,0.616182161,0.565917041,0.440892448,0.106426069,,
189,0.595927032,0.285786608,0.004114389,0.000551158,0.0001,"(60, 60, 60, 60)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60, 60), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.586212251,0.607553516,0.369244192,0.369244192,0.591261438,0.369244192,0.62864933,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.431690843,0.103908739,132,0.367687747,0.367687747,0.581066572,0.622010602,0.367687747,0.367687747,0.61700116,0.367687747,0.571500766,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.429076288,0.102430226,,
185,0.563851007,0.226300227,0.004275767,7.50E-05,0.0001,"(55, 55, 55, 55)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55, 55), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.474425608,0.608357558,0.552647995,0.597041681,0.369244192,0.369244192,0.369244192,0.369244192,0.509284859,0.369244192,0.428946642,0.089410154,133,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.476605503,0.61468405,0.639437558,0.596182479,0.367687747,0.367687747,0.367687747,0.367687747,0.552137911,0.367687747,0.437061665,0.103524171,,
157,0.347553158,0.174095826,0.003771385,3.55E-05,0.0001,"(20, 20, 20, 20)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.1}",0.369244192,0.577757206,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.451995671,0.498505759,0.369244192,0.369244192,0.595213483,0.369244192,0.57588706,0.369244192,0.426120074,0.08651568,134,0.367687747,0.597787494,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.53991774,0.574124403,0.367687747,0.367687747,0.630794298,0.367687747,0.624030174,0.367687747,0.442902105,0.108106016,,
169,0.420626434,0.199557578,0.004997333,0.00395834,0.0001,"(35, 35, 35, 35)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35, 35), 'NN__learning_rate_init': 0.1}",0.369244192,0.612949715,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.5892388,0.620408095,0.407957256,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.419482665,0.094697221,135,0.367687747,0.620545619,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.640851998,0.579970175,0.503101577,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.425935639,0.100354137,,
141,0.420124865,0.163776717,0.004110018,0.000128539,0.0001,"(60, 60, 60)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60), 'NN__learning_rate_init': 0.1}",0.369244192,0.648625591,0.369244192,0.436149767,0.369244192,0.369244192,0.369244192,0.53221058,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.651087669,0.417275763,0.102925955,136,0.380538609,0.620981693,0.367687747,0.431386312,0.367687747,0.367687747,0.367687747,0.61861919,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.600414808,0.417413834,0.10099171,,
177,0.444474125,0.189235293,0.004145765,8.20E-05,0.0001,"(45, 45, 45, 45)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45, 45), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.369244192,0.547522402,0.369244192,0.369244192,0.369244192,0.601289779,0.369244192,0.311237614,0.400867331,0.369244192,0.369244192,0.601556341,0.369244192,0.410327693,0.088936001,137,0.367687747,0.367687747,0.367687747,0.528224638,0.367687747,0.367687747,0.367687747,0.621923165,0.367687747,0.367794595,0.44460447,0.367687747,0.367687747,0.628143313,0.367687747,0.417837843,0.091809787,,
153,0.298369646,0.084163034,0.003797865,0.000102925,0.0001,"(15, 15, 15, 15)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15, 15), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.629734601,0.369244192,0.369244192,0.369244192,0.369244192,0.311237614,0.473407321,0.369244192,0.612467647,0.369244192,0.40590222,0.089840769,138,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.618995755,0.367687747,0.367687747,0.367687747,0.367687747,0.303264059,0.533938576,0.367687747,0.596357827,0.367687747,0.406474762,0.091166142,,
137,0.426776091,0.21419489,0.004083061,7.96E-05,0.0001,"(55, 55, 55)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.641978029,0.425725349,0.369244192,0.369244192,0.452605247,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.400829309,0.398854937,0.069459153,139,0.367687747,0.367687747,0.607398999,0.385123955,0.367687747,0.367687747,0.471764463,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.450055451,0.397260539,0.06442756,,
49,0.210380284,0.043525639,0.003713306,0.000304441,0.0001,"(5, 5)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.577850754,0.369244192,0.58423255,0.369244192,0.397483854,0.072006719,140,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.610448104,0.367687747,0.622206177,0.367687747,0.400839666,0.084548399,,
93,0.289194139,0.169837418,0.003857756,4.78E-05,0.0001,"(60, 60)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60), 'NN__learning_rate_init': 0.1}",0.369244192,0.567601246,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.567145443,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.395661413,0.067351012,141,0.367687747,0.584451185,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.618620543,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.398867496,0.079737488,,
24,0.203765726,0.074161065,0.003614076,8.28E-05,0.0001,"(35,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.612169698,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.385439226,0.060596267,142,0.367687747,0.367687747,0.367687747,0.367687747,0.62535295,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.384865427,0.064272994,,
133,0.325082795,0.102370192,0.003983768,5.67E-05,0.0001,"(50, 50, 50)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.605884882,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.385020238,0.059028559,143,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.598798322,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.383095119,0.057649106,,
145,0.251928377,0.105338885,0.003715944,0.000104726,0.0001,"(5, 5, 5, 5)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5, 5), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.407957256,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.548104875,0.369244192,0.369244192,0.369244192,0.383749109,0.044969587,144,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.41143039,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.602059415,0.367687747,0.367687747,0.367687747,0.386228701,0.058700933,,
4,0.164805714,0.028298267,0.003490289,0.000427478,0.0001,"(10,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.582359057,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.38345185,0.053160187,145,0.367687747,0.367687747,0.367687747,0.571435194,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.38127091,0.050823543,,
112,0.301847887,0.147492573,0.003754807,4.83E-05,0.0001,"(25, 25, 25)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.595838696,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.379642274,0.060393662,146,0.367687747,0.367687747,0.367687747,0.367687747,0.634259571,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.380951831,0.069758004,,
56,0.224140199,0.037965741,0.003913116,0.001041274,0.0001,"(15, 15)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.572790357,0.298620909,0.369244192,0.369244192,0.378105718,0.0549186,147,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.597722567,0.30007718,0.367687747,0.367687747,0.378516031,0.060952676,,
0,0.213748709,0.024059764,0.00430816,0.001633551,0.0001,"(5,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
8,0.16893425,0.023882371,0.004247634,0.001488832,0.0001,"(15,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
12,0.162881517,0.016981635,0.003914388,0.001085016,0.0001,"(20,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
16,0.195418056,0.024905856,0.003476397,0.000376029,0.0001,"(25,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
20,0.173495531,0.015271515,0.00362889,0.000192297,0.0001,"(30,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
32,0.192161783,0.035139292,0.00367837,0.000122822,0.0001,"(45,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
36,0.184550619,0.025305737,0.00382913,0.000491151,0.0001,"(50,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
40,0.214401913,0.045810682,0.003497632,0.000448621,0.0001,"(55,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
44,0.193794807,0.034307996,0.003792731,0.00034752,0.0001,"(60,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
52,0.20921065,0.059017326,0.003565216,0.00018822,0.0001,"(10, 10)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
60,0.209397475,0.048528596,0.003832881,0.000885564,0.0001,"(20, 20)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
64,0.200163778,0.038229077,0.003686651,0.000104898,0.0001,"(25, 25)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
76,0.220838928,0.024736714,0.003790315,0.000110239,0.0001,"(40, 40)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
88,0.269429859,0.058082666,0.003944747,0.000370587,0.0001,"(55, 55)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
92,0.25710934,0.057097629,0.003891357,9.64E-05,0.0001,"(60, 60)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
108,0.24641482,0.040853223,0.003852876,0.000337155,0.0001,"(20, 20, 20)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
144,0.239636803,0.051982477,0.003704087,4.61E-05,0.0001,"(5, 5, 5, 5)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5, 5), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
165,0.302812942,0.060959492,0.003909349,9.88E-05,0.0001,"(30, 30, 30, 30)",0.1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30, 30), 'NN__learning_rate_init': 0.1}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,148,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
48,0.2159784,0.036635248,0.003648106,0.000110135,0.0001,"(5, 5)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,166,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
80,0.246175369,0.049473532,0.003905869,0.000291017,0.0001,"(45, 45)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,166,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
104,0.232388385,0.03903747,0.003714816,7.32E-05,0.0001,"(15, 15, 15)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,166,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
116,0.26525898,0.059626561,0.003783576,0.000277996,0.0001,"(30, 30, 30)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,166,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
140,0.337315766,0.080566289,0.004294697,0.000541978,0.0001,"(60, 60, 60)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,166,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
